stn    time           rre150d0
AMW    19560205            0.0
AMW    19560206            0.0
AMW    19560207            0.0
AMW    19560208            5.5
AMW    19560209            0.0
AMW    19560210            0.0
AMW    19560211            0.0
AMW    19560212            2.5
AMW    19560213            1.1
AMW    19560214            0.9
AMW    19560215            1.1
AMW    19560216            0.0
AMW    19560217            0.0
AMW    19560218            3.9
AMW    19560219            0.0
AMW    19560220            0.0
AMW    19560221            0.0
AMW    19560222            0.0
AMW    19560223            0.0
AMW    19560224            0.0
AMW    19560225            0.0
AMW    19560226            0.0
AMW    19560227            0.0
AMW    19560228            1.3
AMW    19560229            1.1
AMW    19560301            0.3
AMW    19560302            2.0
AMW    19560303            3.8
AMW    19560304            2.2
AMW    19560305            0.9
AMW    19560306            0.4
AMW    19560307            3.5
AMW    19560308            0.0
AMW    19560309            0.0
AMW    19560310            1.8
AMW    19560311            0.0
AMW    19560312            0.0
AMW    19560313            0.0
AMW    19560314            0.0
AMW    19560315            0.0
AMW    19560316            0.0
AMW    19560317            0.0
AMW    19560318            0.0
AMW    19560319            0.0
AMW    19560320            0.0
AMW    19560321            0.0
AMW    19560322            0.0
AMW    19560323            0.0
AMW    19560324            0.0
AMW    19560325            0.0
AMW    19560326            8.4
AMW    19560327            6.9
AMW    19560328            0.0
AMW    19560329            0.0
AMW    19560330            0.0
AMW    19560331            2.5
AMW    19560401           23.4
AMW    19560402            0.0
AMW    19560403            0.0
AMW    19560404            4.0
AMW    19560405           12.3
AMW    19560406            3.4
AMW    19560407            0.0
AMW    19560408            0.0
AMW    19560409            0.0
AMW    19560410            0.0
AMW    19560411            0.0
AMW    19560412            1.3
AMW    19560413            1.5
AMW    19560414            0.5
AMW    19560415            1.7
AMW    19560416            6.1
AMW    19560417            7.2
AMW    19560418            3.1
AMW    19560419            1.2
AMW    19560420            0.4
AMW    19560421            0.0
AMW    19560422            4.4
AMW    19560423            0.0
AMW    19560424            0.0
AMW    19560425            0.0
AMW    19560426            0.0
AMW    19560427            0.0
AMW    19560428            0.0
AMW    19560429            1.8
AMW    19560430            8.0
AMW    19560501            1.8
AMW    19560502            2.0
AMW    19560503            0.0
AMW    19560504            0.0
AMW    19560505            0.0
AMW    19560506            0.0
AMW    19560507            0.0
AMW    19560508            0.0
AMW    19560509            0.0
AMW    19560510            7.9
AMW    19560511            4.1
AMW    19560512           18.7
AMW    19560513            0.7
AMW    19560514            0.0
AMW    19560515            0.0
AMW    19560516            0.0
AMW    19560517            1.0
AMW    19560518           18.8
AMW    19560519           21.7
AMW    19560520            0.0
AMW    19560521            0.0
AMW    19560522            0.0
AMW    19560523            0.0
AMW    19560524            1.8
AMW    19560525            1.6
AMW    19560526            0.0
AMW    19560527            0.0
AMW    19560528            0.0
AMW    19560529           20.4
AMW    19560530            0.0
AMW    19560531            3.0
AMW    19560601           12.8
AMW    19560602            0.0
AMW    19560603            0.0
AMW    19560604            0.0
AMW    19560605            0.0
AMW    19560606            0.3
AMW    19560607           25.4
AMW    19560608            6.9
AMW    19560609            7.1
AMW    19560610            0.6
AMW    19560611            1.1
AMW    19560612            0.0
AMW    19560613           11.6
AMW    19560614            3.1
AMW    19560615            4.0
AMW    19560616            1.0
AMW    19560617            1.0
AMW    19560618            0.0
AMW    19560619            0.0
AMW    19560620           15.0
AMW    19560621            4.0
AMW    19560622            0.9
AMW    19560623            0.7
AMW    19560624            4.6
AMW    19560625            0.6
AMW    19560626            0.0
AMW    19560627            1.4
AMW    19560628            0.0
AMW    19560629            0.0
AMW    19560630            0.0
AMW    19560701            0.0
AMW    19560702            4.2
AMW    19560703            0.0
AMW    19560704            0.0
AMW    19560705            0.0
AMW    19560706            0.0
AMW    19560707            0.0
AMW    19560708            0.0
AMW    19560709            1.1
AMW    19560710           24.1
AMW    19560711           24.3
AMW    19560712            0.0
AMW    19560713            0.0
AMW    19560714           11.3
AMW    19560715            0.1
AMW    19560716            3.7
AMW    19560717            0.6
AMW    19560718            9.0
AMW    19560719           24.9
AMW    19560720            3.8
AMW    19560721            0.0
AMW    19560722            0.0
AMW    19560723            0.0
AMW    19560724            1.9
AMW    19560725            0.0
AMW    19560726            0.0
AMW    19560727            3.3
AMW    19560728            3.7
AMW    19560729           22.8
AMW    19560730            0.0
AMW    19560731            0.0
AMW    19560801            2.5
AMW    19560802            4.0
AMW    19560803           12.6
AMW    19560804            0.0
AMW    19560805            0.0
AMW    19560806            0.0
AMW    19560807           10.1
AMW    19560808            0.0
AMW    19560809            0.0
AMW    19560810           29.8
AMW    19560811            8.7
AMW    19560812            0.0
AMW    19560813            0.0
AMW    19560814            6.2
AMW    19560815            0.0
AMW    19560816            0.0
AMW    19560817            7.3
AMW    19560818           14.5
AMW    19560819            2.0
AMW    19560820           10.5
AMW    19560821            4.7
AMW    19560822            2.3
AMW    19560823            4.6
AMW    19560824            5.6
AMW    19560825            8.9
AMW    19560826            1.8
AMW    19560827            9.8
AMW    19560828            1.2
AMW    19560829           28.6
AMW    19560830            0.0
AMW    19560831            0.0
AMW    19560901            0.0
AMW    19560902            4.1
AMW    19560903            4.0
AMW    19560904            0.0
AMW    19560905            0.0
AMW    19560906            1.8
AMW    19560907            0.0
AMW    19560908            1.0
AMW    19560909           16.8
AMW    19560910            0.8
AMW    19560911            4.8
AMW    19560912            1.6
AMW    19560913            0.0
AMW    19560914            0.0
AMW    19560915            0.0
AMW    19560916            0.0
AMW    19560917            0.0
AMW    19560918            0.0
AMW    19560919            0.0
AMW    19560920            0.0
AMW    19560921            0.0
AMW    19560922            0.0
AMW    19560923            0.0
AMW    19560924            0.0
AMW    19560925            0.0
AMW    19560926            2.6
AMW    19560927           12.7
AMW    19560928            0.0
AMW    19560929            0.0
AMW    19560930            0.0
AMW    19561001            0.0
AMW    19561002            0.1
AMW    19561003           19.9
AMW    19561004            0.4
AMW    19561005            8.0
AMW    19561006           15.1
AMW    19561007            5.8
AMW    19561008            0.0
AMW    19561009            0.0
AMW    19561010            0.0
AMW    19561011            0.0
AMW    19561012            0.0
AMW    19561013            0.0
AMW    19561014            0.0
AMW    19561015            0.0
AMW    19561016            0.0
AMW    19561017            0.0
AMW    19561018            8.5
AMW    19561019            2.3
AMW    19561020            0.0
AMW    19561021            0.0
AMW    19561022            0.0
AMW    19561023            0.0
AMW    19561024            0.0
AMW    19561025           27.3
AMW    19561026           23.1
AMW    19561027            6.1
AMW    19561028           10.1
AMW    19561029            6.3
AMW    19561030            6.1
AMW    19561031            0.0
AMW    19561101            0.0
AMW    19561102            0.0
AMW    19561103            1.1
AMW    19561104            3.7
AMW    19561105            3.3
AMW    19561106            0.0
AMW    19561107            0.0
AMW    19561108            0.0
AMW    19561109            0.7
AMW    19561110            1.0
AMW    19561111            0.7
AMW    19561112            1.4
AMW    19561113            0.0
AMW    19561114            5.0
AMW    19561115            0.0
AMW    19561116            0.0
AMW    19561117            0.0
